time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1989-05-30T12:29:47.410Z,19.25,-64.547,39,4.6,mb,,,,1.1,us,usp0003vt8,2014-11-07T00:44:15.566Z,"Virgin Islands region",earthquake,,7.5,,5,reviewed,us,us
1989-05-26T07:13:29.400Z,17.997,-61.517,40.8,4.4,ml,,,,0.6,us,usp0003vnu,2014-11-07T00:44:14.890Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,9.3,,,reviewed,us,fdf
1989-05-20T16:58:05.820Z,17.274,-62.28,10,4,ml,,,,0.7,us,usp0003ve2,2014-11-07T00:44:13.400Z,"Saint Kitts and Nevis region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1989-05-01T22:29:34.030Z,19.218,-64.389,38.4,4,mb,,,,1.1,us,usp0003urp,2014-11-07T00:44:06.123Z,"Virgin Islands region",earthquake,,9.7,,3,reviewed,us,us
1989-04-27T06:32:50.930Z,17.787,-65.643,22.5,4.4,mb,,,,1.1,us,usp0003ufj,2014-11-07T00:44:02.414Z,"Puerto Rico region",earthquake,,4.7,,6,reviewed,us,us
1989-04-14T10:03:27.770Z,19.116,-69.598,93.5,4.8,mb,,,,1,us,usp0003tyh,2014-11-07T00:43:59.927Z,"Dominican Republic region",earthquake,,7.6,,14,reviewed,us,us
1989-03-11T19:31:24.610Z,17.784,-60.925,32.9,5.2,mw,,,,0.9,us,usp0003sv0,2016-11-09T22:03:24.912Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,3.2,,,reviewed,us,hrv
1989-03-09T05:01:16.540Z,17.864,-60.942,33,4,ml,,,,0.8,us,usp0003ss6,2014-11-07T00:43:48.133Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1989-03-02T07:13:46.150Z,18.383,-68.659,134.1,5.5,mw,,,,1,us,usp0003sgk,2016-11-09T21:59:46.741Z,"Dominican Republic",earthquake,,2.7,,,reviewed,us,hrv
1989-02-13T02:09:46.770Z,17.516,-62.02,41.4,4.1,md,,,,0.5,us,usp0003ruv,2014-11-07T00:43:36.046Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,5.5,,,reviewed,us,trn
1989-02-12T14:26:47.690Z,19.694,-74.361,59.6,5.2,mw,,,,0.9,us,usp0003ruc,2016-11-09T21:51:48.780Z,"Cuba region",earthquake,,,,,reviewed,us,hrv
1989-02-05T09:25:29.140Z,19.247,-64.231,33,4.4,ml,,,,0.7,us,usp0003rjz,2014-11-07T00:43:33.911Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1989-02-04T18:55:18.280Z,18.902,-64.405,33.5,4.9,mb,,,,0.8,us,usp0003rj8,2014-11-07T00:43:33.524Z,"Virgin Islands region",earthquake,,6.7,,21,reviewed,us,us
1989-01-23T17:24:25.260Z,18.061,-68.374,100.6,4.5,mb,,,,0.9,us,usp0003r5f,2014-11-07T00:43:28.697Z,"Mona Passage",earthquake,,10.1,,5,reviewed,us,us
1989-01-12T05:59:03.690Z,19.334,-68.439,33,4.8,mb,,,,1,us,usp0003qt5,2014-11-07T00:43:25.731Z,"Dominican Republic region",earthquake,,,,12,reviewed,us,us
1988-12-21T08:57:38.010Z,19.384,-66.404,43.5,4.6,mb,,,,1.1,us,usp0003q1e,2014-11-07T00:43:18.161Z,"Puerto Rico region",earthquake,,9.6,,6,reviewed,us,us
1988-12-16T02:19:48.650Z,18.526,-68.814,121.4,4.9,mb,,,,0.8,us,usp0003pw6,2014-11-07T00:43:17.449Z,"Dominican Republic",earthquake,,,,10,reviewed,us,us
1988-11-12T03:34:48.650Z,18.068,-76.597,16.1,5.5,mw,,,,1.1,us,usp0003ntg,2016-11-09T23:56:49.817Z,"Jamaica region",earthquake,,,,,reviewed,us,hrv
1988-11-04T02:47:05.070Z,19.241,-67.239,30.3,4.8,mb,,,,1.1,us,usp0003nh5,2014-11-07T00:43:03.865Z,"Puerto Rico region",earthquake,,7.7,,4,reviewed,us,us
1988-11-04T02:38:04.030Z,19.271,-67.251,27,4.5,mb,,,,1.2,us,usp0003nh3,2014-11-07T00:43:03.805Z,"Puerto Rico region",earthquake,,6.7,,10,reviewed,us,us
1988-11-03T19:42:18.130Z,19.08,-67.256,33.3,6,mw,,,,1.2,us,usp0003ngm,2016-11-09T23:52:42.578Z,"Puerto Rico region",earthquake,,,,,reviewed,us,hrv
1988-10-26T18:24:54.250Z,17.384,-62.813,9.1,4.9,mb,,,,1,us,usp0003n89,2014-11-07T00:43:00.059Z,"Saint Christopher, Saint Kitts and Nevis, Leeward Islands",earthquake,,3.8,,5,reviewed,us,us
1988-10-26T05:26:32.480Z,17.421,-62.97,10,4.1,md,,,,0.4,us,usp0003n7k,2014-11-07T00:42:59.961Z,"Saint Kitts and Nevis region, Leeward Islands",earthquake,,,,,reviewed,us,trn
1988-09-05T06:13:17.400Z,18.423,-70.377,27.7,5.6,mw,,,,1,us,usp0003kph,2017-04-26T17:42:16.857Z,"Dominican Republic",earthquake,,,,,reviewed,us,hrv
1988-09-04T23:38:52.840Z,16.88,-62.513,10,4.2,ml,,,,1,us,usp0003kpc,2014-11-07T00:42:47.233Z,"Saint Kitts and Nevis region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1988-09-03T12:03:53.090Z,16.828,-61.09,56.2,4.9,mb,,,,0.8,us,usp0003kmx,2014-11-07T00:42:46.093Z,"Guadeloupe region, Leeward Islands",earthquake,,4.1,,26,reviewed,us,us
1988-09-02T06:26:17.640Z,17.559,-78.279,17.7,4.3,mb,,,,1.3,us,usp0003kks,2014-11-07T00:42:45.227Z,"Jamaica region",earthquake,,,,4,reviewed,us,us
1988-09-01T21:55:19.100Z,19.197,-64.4,10,4.6,ml,,,,0.3,us,usp0003kkk,2014-11-07T00:42:44.871Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1988-09-01T01:50:04.310Z,19.918,-64.29,10,4.5,ml,,,,1.3,us,usp0003kjp,2014-11-07T00:42:44.210Z,"north of the Virgin Islands",earthquake,,,,,reviewed,us,fdf
1988-08-16T14:17:35.940Z,17.794,-65.387,10,4.8,ml,,,,0.5,us,usp0003k25,2014-11-07T00:42:40.797Z,"Puerto Rico region",earthquake,,,,,reviewed,us,fdf
1988-08-07T17:20:18.530Z,19.413,-62.764,25.1,4.1,ml,,,,0.7,us,usp0003jrf,2014-11-07T00:42:38.755Z,"Anguilla region, Leeward Islands",earthquake,,9.2,,,reviewed,us,fdf
1988-08-04T07:49:34.410Z,18.852,-64.241,49.4,4.5,mb,,,,0.5,us,usp0003jmg,2014-11-07T00:42:37.645Z,"Virgin Islands region",earthquake,,12.3,,5,reviewed,us,us
1988-07-14T21:39:11.500Z,16.888,-61.098,51.4,5.1,mb,,,,0.7,us,usp0003hvp,2014-11-07T00:42:30.775Z,"Guadeloupe region, Leeward Islands",earthquake,,4.6,,37,reviewed,us,us
1988-06-16T07:37:23.900Z,19.588,-64.259,10,4.3,mb,,,,1,us,usp0003h0x,2014-11-07T00:42:19.664Z,"Virgin Islands region",earthquake,,,,4,reviewed,us,us
1988-05-26T05:21:54.910Z,17.811,-65.396,10,4.5,ml,,,,0.5,us,usp0003gdd,2014-11-07T00:42:11.620Z,"Puerto Rico region",earthquake,,,,,reviewed,us,fdf
1988-05-25T16:25:19.130Z,19.119,-64.448,49.3,4.5,mb,,,,1.2,us,usp0003gcq,2014-11-07T00:42:11.511Z,"Virgin Islands region",earthquake,,9.4,,6,reviewed,us,us
1988-05-25T11:33:57.350Z,19.191,-64.405,33,4.5,ml,,,,0.5,us,usp0003gcb,2014-11-07T00:42:11.447Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1988-05-25T09:51:04.260Z,19.125,-64.461,46.9,4.1,mb,,,,1.1,us,usp0003gc8,2014-11-07T00:42:11.439Z,"Virgin Islands region",earthquake,,12.1,,4,reviewed,us,us
1988-05-24T09:11:14.800Z,16.883,-61.942,10,4.2,ml,,,,1.1,us,usp0003gb0,2014-11-07T00:42:11.352Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1988-05-24T09:03:49.010Z,19.473,-64.375,33,4.1,ml,,,,0.6,us,usp0003gaz,2014-11-07T00:42:11.350Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1988-05-24T07:42:30.890Z,19.163,-64.434,33,4.5,ml,,,,0.6,us,usp0003gat,2014-11-07T00:42:11.330Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1988-05-22T04:05:22.900Z,19.443,-64.441,33,4.4,ml,,,,0.6,us,usp0003g7j,2014-11-07T00:42:10.923Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1988-05-19T21:12:28.990Z,16.814,-61.147,57.2,4.9,mb,,,,0.8,us,usp0003g3w,2014-11-07T00:42:09.860Z,"Guadeloupe region, Leeward Islands",earthquake,,3.9,,29,reviewed,us,us
1988-05-09T16:23:59.740Z,18.09,-76.5,10,4.5,mb,,,,1,us,usp0003ftm,2017-04-13T22:00:11.043Z,"Jamaica region",earthquake,,,,7,reviewed,us,us
1988-05-04T05:24:04.250Z,19.472,-64.151,10,4.5,ml,,,,1,us,usp0003fn5,2014-11-07T00:42:03.864Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1988-04-22T04:03:34.840Z,17.062,-61.543,60.8,5.2,mw,,,,0.7,us,usp0003f8n,2016-11-09T22:21:31.743Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,2.8,,,reviewed,us,hrv
1988-04-02T09:09:47.550Z,19.065,-64.321,10,4.3,ml,,,,0.3,us,usp0003ek3,2014-11-07T00:41:54.258Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1988-04-02T04:18:43.610Z,18.574,-62.962,33,4.6,mb,,,,0.5,us,usp0003ejp,2014-11-07T00:41:53.769Z,"Anguilla region, Leeward Islands",earthquake,,,,1,reviewed,us,us
1988-04-01T19:45:38.440Z,18.861,-70.768,33,4.6,mb,,,,1.4,us,usp0003ejc,2014-11-07T00:41:53.627Z,"Dominican Republic",earthquake,,,,15,reviewed,us,us
1988-03-24T06:32:32.050Z,17.749,-61.544,44.4,4.3,mb,,,,0.8,us,usp0003e8s,2014-11-07T00:41:49.441Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,12.1,,5,reviewed,us,us
1988-02-09T19:12:44.070Z,18.607,-62.902,52.6,5.5,mw,,,,1,us,usp0003cwn,2016-11-09T21:50:28.823Z,"Anguilla region, Leeward Islands",earthquake,,5,,,reviewed,us,hrv
1988-02-09T02:22:31.210Z,18.616,-62.889,50.2,5.4,mw,,,,0.9,us,usp0003cvx,2016-11-09T21:50:28.317Z,"Anguilla region, Leeward Islands",earthquake,,3.7,,,reviewed,us,hrv
1988-02-02T11:40:10.840Z,17.869,-62.286,10,4.1,mb,,,,0.9,us,usp0003cnm,2014-11-07T00:41:36.113Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,,,3,reviewed,us,us
1988-01-31T11:17:31.970Z,16.629,-62.25,33,4,ml,,,,1.4,us,usp0003ckh,2014-11-07T00:41:33.649Z,"Montserrat region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1988-01-02T15:43:52.270Z,19.234,-64.629,33,4.2,mb,,,,0.5,us,usp0003brd,2014-11-07T00:41:28.354Z,"Virgin Islands region",earthquake,,,,1,reviewed,us,us
1987-12-15T05:53:06.930Z,17.95,-63.875,127.8,4.9,mb,,,,0.5,us,usp0003b9z,2014-11-07T00:41:23.791Z,"Virgin Islands region",earthquake,,4.1,,2,reviewed,us,us
1987-12-07T09:51:35.470Z,17.13,-62.713,156.1,4.2,mb,,,,0.4,us,usp0003b1n,2014-11-07T00:41:21.515Z,"Saint Kitts and Nevis region, Leeward Islands",earthquake,,7.6,,2,reviewed,us,us
1987-12-01T01:14:04.640Z,18.971,-65.128,33,4.3,ml,,,,0,us,usp0003arw,2014-11-07T00:41:18.121Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1987-11-28T00:21:02.380Z,19.158,-64.841,39.9,4.8,mb,,,,1.4,us,usp0003amr,2014-11-07T00:41:16.109Z,"Virgin Islands region",earthquake,,11.1,,11,reviewed,us,us
1987-11-08T10:49:42.890Z,17.696,-82.302,10,4.8,mb,,,,0.9,us,usp00039zc,2014-11-07T00:41:12.705Z,"Cayman Islands region",earthquake,,,,7,reviewed,us,us
1987-11-03T10:12:51.730Z,18.409,-70.323,37.9,4.9,mb,,,,1,us,usp00039v0,2014-11-07T00:41:11.040Z,"Dominican Republic",earthquake,,7.4,,27,reviewed,us,us
1987-10-03T19:18:20.490Z,19.446,-64.699,33,4.6,ml,,,,0.4,us,usp00038ye,2014-11-07T00:41:02.565Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1987-09-09T03:28:46.280Z,17.132,-60.333,35.6,4.6,mb,,,,0.8,us,usp000387w,2014-11-07T00:40:55.673Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,10.1,,11,reviewed,us,us
1987-09-03T00:04:53.450Z,19.745,-71.46,34,5,ms,,,,1,us,usp000381b,2014-11-07T00:40:53.350Z,"Dominican Republic",earthquake,,6.1,,5,reviewed,us,us
1987-08-28T04:46:00.420Z,20.136,-70.033,12.3,4.7,ms,,,,1.1,us,usp00037w8,2014-11-07T00:40:50.065Z,"Dominican Republic region",earthquake,,6.7,,2,reviewed,us,us
1987-08-24T03:24:23.610Z,16.72,-61.973,115.1,4.5,mb,,,,0.8,us,usp00037s6,2014-11-07T00:40:49.658Z,"Montserrat region, Leeward Islands",earthquake,,3.9,,12,reviewed,us,us
1987-08-17T05:51:48.590Z,20.102,-69.925,33,4.7,mb,,,,1.5,us,usp00037kq,2014-11-07T00:40:49.024Z,"Dominican Republic region",earthquake,,,,7,reviewed,us,us
1987-07-18T05:07:26.900Z,19.056,-68.037,33,4.7,mb,,,,1.2,us,usp00036r5,2014-11-07T00:40:41.346Z,"Dominican Republic region",earthquake,,,,8,reviewed,us,us
1987-07-07T04:38:55.760Z,19.324,-64.35,10,4.6,ml,,,,0.3,us,usp00036e3,2014-11-07T00:40:39.709Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1987-05-30T17:55:08.340Z,17.962,-67.131,5,4.6,mb,,,,1.1,us,usp00035d5,2014-11-07T00:40:27.282Z,"Puerto Rico",earthquake,,,,14,reviewed,us,us
1987-05-30T02:29:00.170Z,19.189,-64.226,33,4.2,ml,,,,0.3,us,usp00035cj,2014-11-07T00:40:27.203Z,"Virgin Islands region",earthquake,,,,,reviewed,us,fdf
1987-05-22T14:26:42.640Z,19.324,-64.767,10,4.5,mb,,,,1,us,usp000356c,2014-11-07T00:40:25.844Z,"Virgin Islands region",earthquake,,,,1,reviewed,us,us
1987-04-23T20:57:07.840Z,19.603,-64.164,10,4.3,mb,,,,1,us,usp00034dv,2014-11-07T00:40:16.813Z,"Virgin Islands region",earthquake,,,,2,reviewed,us,us
1987-04-18T23:57:06.070Z,16.693,-62.571,185,4.5,mb,,,,0.7,us,usp000349d,2014-11-07T00:40:15.617Z,"Montserrat region, Leeward Islands",earthquake,,2.3,,29,reviewed,us,us
1987-03-31T13:00:36.550Z,19.405,-67.808,33,4.6,mb,,,,1.2,us,usp00033t3,2014-11-07T00:40:08.008Z,"Mona Passage",earthquake,,,,1,reviewed,us,us
1987-02-28T06:14:41.180Z,18.713,-63.251,33,4.2,ml,,,,0.5,us,usp00032vb,2014-11-07T00:39:54.527Z,"Anguilla region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1987-02-28T02:09:02.720Z,18.104,-68.858,103.1,4.7,mb,,,,0.9,us,usp00032v2,2014-11-07T00:39:54.467Z,"Mona Passage",earthquake,,,,11,reviewed,us,us
1987-02-19T02:59:57.730Z,17.37,-84.327,10,4.6,mb,,,,0.6,us,usp00032ku,2014-11-07T00:39:52.844Z,"north of Honduras",earthquake,,,,12,reviewed,us,us
1987-01-26T21:10:28.390Z,18.591,-81.705,10,4,mb,,,,1.3,us,usp00031y3,2014-11-07T00:39:40.836Z,"Cayman Islands region",earthquake,,,,2,reviewed,us,us
1987-01-13T00:36:04.600Z,17.878,-61.496,33,4.4,mb,,,,0.7,us,usp00031mf,2014-11-07T00:39:39.039Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,,,1,reviewed,us,us
1986-12-25T07:20:41.640Z,18.266,-62.139,26.7,4.3,ml,,,,0.4,us,usp000314n,2014-11-07T00:39:31.257Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,6.7,,,reviewed,us,fdf
1986-12-11T04:46:09.700Z,17.228,-61.38,54,5.4,mb,,,,0.7,us,usp00030t0,2014-11-07T00:39:29.094Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,3.5,,55,reviewed,us,us
1986-12-03T15:31:12.070Z,18.414,-62.377,26.2,4.5,mb,,,,1,us,usp00030kd,2014-11-07T00:39:26.685Z,"Anguilla region, Leeward Islands",earthquake,,6.4,,1,reviewed,us,us
1986-11-24T09:50:30.470Z,18.391,-63.32,81.1,4.8,mb,,,,0.5,us,usp00030bu,2014-11-07T00:39:22.737Z,"Anguilla region, Leeward Islands",earthquake,,22.4,,1,reviewed,us,us
1986-11-23T06:38:21.170Z,17.076,-84.853,10,4.6,mb,,,,0.5,us,usp00030ay,2014-11-07T00:39:22.672Z,"north of Honduras",earthquake,,,,3,reviewed,us,us
1986-11-21T03:37:25.640Z,19.171,-73.255,10,4.2,mb,,,,1,us,usp000307m,2014-11-07T00:39:21.968Z,"Haiti region",earthquake,,,,4,reviewed,us,us
1986-11-20T07:34:40.210Z,17.043,-62.157,105.5,4.6,mb,,,,0.6,us,usp000306n,2014-11-07T00:39:21.824Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,8,,5,reviewed,us,us
1986-11-09T22:27:28.060Z,17.266,-61.397,52.2,5,mw,,,,0.9,us,usp0002zv0,2016-11-09T23:55:40.323Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,5.1,,,reviewed,us,hrv
1986-10-15T09:56:26.080Z,16.959,-60.848,33,4.5,mb,,,,0.6,us,usp0002yz1,2014-11-07T00:39:09.332Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,,,3,reviewed,us,us
1986-09-30T08:07:09.520Z,17.252,-84.765,10,4.5,mb,,,,1,us,usp0002yhd,2014-11-07T00:39:03.857Z,"north of Honduras",earthquake,,,,3,reviewed,us,us
1986-09-28T04:12:56.660Z,19.06,-69.526,36.4,4.9,mb,,,,0.9,us,usp0002yfd,2014-11-07T00:39:03.664Z,"Dominican Republic",earthquake,,7.1,,40,reviewed,us,us
1986-09-15T00:25:48.180Z,18.49,-62.485,33,4.2,mb,,,,0.7,us,usp0002y3c,2014-11-07T00:39:00.853Z,"Anguilla region, Leeward Islands",earthquake,,,,3,reviewed,us,us
1986-09-12T03:30:57.910Z,17.984,-59.466,33,4.3,ml,,,,0.7,us,usp0002y0d,2014-11-07T00:39:00.125Z,"east of Barbuda, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1986-08-03T00:08:34.990Z,17.075,-62.052,100.4,4.9,mb,,,,0.8,us,usp0002wu2,2014-11-07T00:38:48.172Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,3.3,,16,reviewed,us,us
1986-07-30T23:02:32.170Z,18.852,-69.814,90.3,4.7,mb,,,,0.8,us,usp0002wqq,2014-11-07T00:38:45.386Z,"Dominican Republic",earthquake,,,,22,reviewed,us,us
1986-07-27T15:35:59.370Z,17.708,-69.918,47.4,4.9,mb,,,,0.6,us,usp0002wkj,2014-11-07T00:38:44.275Z,"Dominican Republic region",earthquake,,5.8,,42,reviewed,us,us
1986-06-05T18:30:58.230Z,18.075,-66.86,18.9,4.1,mb,,,,1.1,us,usp0002utx,2014-11-07T00:38:31.493Z,"Puerto Rico",earthquake,,6.7,,2,reviewed,us,us
1986-05-28T17:45:56.280Z,18.033,-62.268,10,4.1,mb,,,,1.1,us,usp0002uhn,2014-11-07T00:38:26.472Z,"Saint Martin region, Leeward Islands",earthquake,,,,2,reviewed,us,us
1986-05-27T02:33:54.490Z,19.668,-65.194,10,4.1,mb,,,,1.1,us,usp0002ufw,2014-11-07T00:38:26.251Z,"Puerto Rico region",earthquake,,,,3,reviewed,us,us
1986-05-05T00:29:04.240Z,18.009,-61.505,16.1,4.9,mb,,,,0.6,us,usp0002thh,2014-11-07T00:38:20.298Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,5.4,,2,reviewed,us,us
1986-05-04T23:33:28.910Z,17.838,-61.63,46.1,4.9,mb,,,,1.1,us,usp0002thg,2014-11-07T00:38:20.279Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,8.9,,27,reviewed,us,us
1986-03-20T20:55:16.080Z,16.719,-60.713,33,4,ml,,,,0.3,us,usp0002s0g,2014-11-07T00:38:04.008Z,"Guadeloupe region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1986-03-16T06:51:58.070Z,17.007,-62.264,10,4.1,ml,,,,1,us,usp0002rwm,2014-11-07T00:38:03.582Z,"Montserrat region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1986-03-12T21:34:21.920Z,18.294,-62.947,33,4,ml,,,,0.9,us,usp0002rt7,2014-11-07T00:38:02.995Z,"Anguilla region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1986-03-01T08:38:40.520Z,17.681,-62.847,10,4,ml,,,,0.3,us,usp0002rdt,2014-11-07T00:37:58.887Z,"Saint Martin region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1986-02-22T10:36:25.670Z,16.909,-62.296,10,4,ml,,,,1,us,usp0002r75,2014-11-07T00:37:56.438Z,"Montserrat region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1986-02-18T02:58:44.530Z,17.918,-66.474,20.7,4.7,mb,,,,0.7,us,usp0002r36,2014-11-07T00:37:55.513Z,"Puerto Rico region",earthquake,,3.4,,15,reviewed,us,us
1986-02-14T11:08:56.610Z,16.749,-62.092,10,4,ml,,,,0.7,us,usp0002qzt,2014-11-07T00:37:55.116Z,"Montserrat region, Leeward Islands",earthquake,,,,,reviewed,us,fdf
1986-02-13T19:20:30.420Z,17.059,-62.332,14.1,4,ml,,,,0.3,us,usp0002qz4,2014-11-07T00:37:55.040Z,"Saint Kitts and Nevis region, Leeward Islands",earthquake,,5.2,,,reviewed,us,fdf
1986-02-13T13:00:55.210Z,19.193,-65.286,33,4.4,mb,,,,1.3,us,usp0002qyw,2014-11-07T00:37:54.990Z,"Puerto Rico region",earthquake,,,,1,reviewed,us,us
1986-02-13T11:17:17.980Z,19.108,-67.93,30.8,4.9,mb,,,,0.7,us,usp0002qys,2014-11-07T00:37:54.976Z,"Mona Passage",earthquake,,4.1,,22,reviewed,us,us
1986-02-12T23:41:38.690Z,17.019,-62.329,21.9,5.6,mw,,,,1.1,us,usp0002qy9,2016-11-09T21:51:45.194Z,"Saint Kitts and Nevis region, Leeward Islands",earthquake,,3.1,,,reviewed,us,hrv
1985-12-29T03:22:12.800Z,18.425,-68.819,132.6,5.1,mb,,,,1,us,usp0002pj1,2014-11-07T00:37:41.252Z,"Dominican Republic",earthquake,,4.3,,25,reviewed,us,us
1985-12-14T21:04:45.910Z,20.074,-70.524,33,4.6,mb,,,,1.2,us,usp0002nvk,2014-11-07T00:37:37.655Z,"Dominican Republic region",earthquake,,,,22,reviewed,us,us
1985-10-29T06:12:15.510Z,18.96,-67.153,33,4.2,mb,,,,1.1,us,usp0002m8d,2014-11-07T00:37:21.833Z,"Puerto Rico region",earthquake,,,,1,reviewed,us,us
1985-09-26T08:03:24.540Z,18.333,-71.978,20.1,4.9,mb,,,,0.9,us,usp0002k4v,2014-11-07T00:37:12.646Z,"Dominican Republic region",earthquake,,13.4,,23,reviewed,us,us
1985-09-01T01:00:55.540Z,19.78,-75.282,10,5.1,mw,,,,0.9,us,usp0002jav,2016-11-09T23:22:51.320Z,"Cuba region",earthquake,,,,,reviewed,us,hrv
1985-08-15T01:33:02.870Z,18.912,-65.089,53.9,4.5,mb,,,,1.1,us,usp0002hrc,2014-11-07T00:37:00.900Z,"Virgin Islands region",earthquake,,8.2,,8,reviewed,us,us
1985-08-12T17:12:36.020Z,18.014,-68.606,95.4,4.8,mb,,,,0.9,us,usp0002hnp,2014-11-07T00:37:00.541Z,"Mona Passage",earthquake,,9.3,,8,reviewed,us,us
1985-08-12T11:04:03.320Z,19.062,-64.746,50.4,4.6,mb,,,,1.1,us,usp0002hn5,2014-11-07T00:37:00.495Z,"Virgin Islands region",earthquake,,13.7,,5,reviewed,us,us
1985-07-30T05:22:55.830Z,19.303,-67.71,33,4.5,mb,,,,1.1,us,usp0002h72,2014-11-07T00:36:54.151Z,"Puerto Rico region",earthquake,,,,18,reviewed,us,us
1985-07-24T21:19:41.200Z,17.972,-75.151,33,4.4,mb,,,,1,us,usp0002h29,2014-11-07T00:36:53.465Z,"Jamaica region",earthquake,,,,8,reviewed,us,us
1985-07-21T13:10:35.000Z,19.045,-67.973,35.3,5.7,mw,,,,1,us,usp0002gz6,2016-11-09T23:02:11.845Z,"Mona Passage",earthquake,,4.9,,,reviewed,us,hrv
1985-07-05T21:00:01.500Z,17.688,-70.348,33,4.8,mb,,,,0.8,us,usp0002gfy,2014-11-07T00:36:50.473Z,"Dominican Republic region",earthquake,,,,16,reviewed,us,us
1985-07-05T06:17:17.140Z,18.465,-63.063,54.8,5.2,mw,,,,1,us,usp0002gex,2016-11-09T22:55:01.923Z,"Anguilla region, Leeward Islands",earthquake,,9.6,,,reviewed,us,hrv
1985-06-26T17:10:00.910Z,18.889,-64.577,46.2,5.9,mw,,,,1,us,usp0002g66,2016-11-09T22:50:54.228Z,"Virgin Islands region",earthquake,,3.9,,,reviewed,us,hrv
1985-06-24T21:19:41.680Z,17.038,-62.458,33,4.5,mb,,,,0.7,us,usp0002g4a,2014-11-07T00:36:45.451Z,"Saint Kitts and Nevis region, Leeward Islands",earthquake,,,,4,reviewed,us,us
1985-06-21T06:01:59.540Z,19.274,-64.434,10,4.1,mb,,,,0.6,us,usp0002g15,2014-11-07T00:36:44.606Z,"Virgin Islands region",earthquake,,,,6,reviewed,us,us
1985-06-19T15:19:06.780Z,19.344,-65.062,33,4.6,mb,,,,1.3,us,usp0002fzk,2014-11-07T00:36:44.454Z,"Virgin Islands region",earthquake,,,,13,reviewed,us,us
1985-05-19T15:01:41.910Z,19.148,-64.814,33,4.6,mb,,,,1,us,usp0002ezp,2014-11-07T00:36:36.141Z,"Virgin Islands region",earthquake,,,,2,reviewed,us,us
1985-05-16T07:23:45.230Z,18.817,-69.405,96.2,4.6,mb,,,,1.2,us,usp0002ew3,2014-11-07T00:36:35.706Z,"Dominican Republic",earthquake,,10.9,,2,reviewed,us,us
1985-04-13T04:12:39.410Z,16.976,-62.481,18.7,5,mb,,,,0.9,us,usp0002drv,2014-11-07T00:36:26.655Z,"Saint Kitts and Nevis region, Leeward Islands",earthquake,,5,,22,reviewed,us,us
1985-04-10T07:02:07.170Z,16.923,-62.511,33,4.3,mb,,,,0.8,us,usp0002dnm,2014-11-07T00:36:26.109Z,"Saint Kitts and Nevis region, Leeward Islands",earthquake,,,,2,reviewed,us,us
1985-04-10T06:15:52.340Z,16.949,-62.475,33,4.2,mb,,,,0.6,us,usp0002dnk,2014-11-07T00:36:26.107Z,"Saint Kitts and Nevis region, Leeward Islands",earthquake,,,,3,reviewed,us,us
1985-04-10T05:10:56.290Z,18.531,-69.124,138.5,4.8,mb,,,,0.9,us,usp0002dnh,2014-11-07T00:36:26.093Z,"Dominican Republic",earthquake,,5,,41,reviewed,us,us
